frame,cx,cy,area,detected
99,201.98864949606713,322.50008761522486,5037.200984648487,1
100,201.98062057741245,322.5106416224775,5035.720590789092,1
101,201.97340177182605,322.50744296462585,5037.832354473456,1
102,201.97906060081334,322.57490752988485,5035.8994126840735,1
103,202.04049516072558,322.5643730139383,5041.939647610444,1
104,202.09115611543842,322.6393965341282,5035.3637885662665,1
105,202.09347046414757,322.7572654591577,5033.41827313976,1
106,202.1290817485468,322.65270320766206,5032.850963883856,1
107,202.13439806638837,322.69586882339667,5024.310578330314,1
108,202.1307879748499,322.55760215835824,5026.186346998188,1
109,202.03472445827003,322.76853719862936,5007.711808198913,1
110,201.9699774939868,322.882121585404,5003.427084919347,1
111,201.90703825622643,323.044386822878,4998.456250951608,1
112,201.9391453609402,323.01199746108796,5005.273750570965,1
113,201.97800339924714,322.97402813437157,5007.364250342579,1
114,201.96004227229975,323.0682739047293,5009.418550205548,1
115,201.88933395830514,323.22365414325884,4999.851130123328,1
116,201.96561835369945,323.08110239407875,5017.110678073997,1
117,201.96070168420903,323.158947530925,5014.266406844398,1
118,201.95710294233226,323.02681537386945,5008.759844106639,1
119,201.96652224044607,322.9373328859176,5003.655906463984,1
120,201.87889462832354,323.18426997218415,4971.9935438783905,1
121,201.87342802070464,323.1559609634881,4957.396126327034,1
122,201.95534687652537,323.04859794561423,4971.237675796221,1
123,202.03279274282866,322.9152099780744,4995.342605477733,1
124,202.1083044192977,322.88046877691175,5013.405563286639,1
125,202.1033932916451,322.9022663035535,5013.043337971983,1
126,202.13432640402993,322.835353181472,5027.826002783189,1
127,202.15546549138344,322.7575434820624,5024.095601669914,1
128,202.15607114778584,322.82041448135533,5027.457361001949,1
129,202.15596900863974,322.7568907425382,5031.6744166011695,1
130,202.129024105707,322.8479229756306,5019.604649960702,1
131,202.13500438551932,322.89929911937475,5022.762789976421,1
132,202.02689012081623,323.0463401769145,4998.657673985852,1
133,202.1112411061289,322.93128768545995,5004.794604391511,1
134,202.11445291397627,322.920404071353,5010.076762634906,1
135,202.1602872092381,322.9543831762112,5024.046057580943,1
136,202.15265601687142,322.98694971479597,5025.627634548566,1
137,202.16441861509998,323.0157944887754,5024.576580729139,1
138,202.16753451071418,323.1102721667217,5017.745948437483,1
139,202.21562177658308,322.99732990064075,5029.04756906249,1
140,202.20991283395597,323.0182470446487,5023.228541437495,1
141,202.20097776049383,322.985417164665,5009.937124862497,1
142,202.2172606256251,323.0169822247102,5014.362274917497,1
143,202.22382101279675,323.0702045873212,5019.217364950498,1
144,202.25019967638787,323.0720848548808,5034.530418970298,1
145,202.31815378963734,323.13361331834466,5029.518251382179,1
146,202.3510410269783,323.0606574155843,5025.510950829308,1
147,202.30858896734472,323.0911937163837,5016.306570497585,1
148,202.26606301535597,323.11026513600746,5014.9839422985515,1
149,202.21009365535718,323.1638765235423,5012.590365379131,1
150,202.2610178029575,323.06660761918226,5021.9542192274785,1
151,202.26377034118542,323.1245817401142,5025.372531536487,1
152,202.25271162576564,323.11760097333433,5024.623518921892,1
153,202.2306294158699,323.2184427756898,5008.974111353135,1
154,202.24458786686307,323.16555001619383,5026.784466811881,1
155,202.24109234275934,323.15251769591293,5030.0706800871285,1
156,202.2291622608825,323.08627873493316,5026.242408052277,1
157,202.20739144626924,323.1138968056253,5011.145444831366,1
158,202.18371041842968,323.1387702870474,5007.287266898819,1
159,202.16749300445184,323.1319362440787,5002.972360139292,1
160,202.1513932897074,323.1686445279922,5007.383416083575,1
161,202.1204685696799,323.2155391711618,5002.230049650145,1
162,202.14537678189134,323.09436471830935,5015.138029790087,1
163,202.14822235954284,323.1372627101589,5021.882817874052,1
164,202.16607768939946,323.1222188060656,5030.129690724431,1
165,202.16362916024815,323.05999001694624,5034.877814434659,1
166,202.19715378569384,323.07070770146953,5039.726688660796,1
167,202.13301792092977,323.25592647663456,5017.6360131964775,1
168,202.1164830560162,323.2360785160414,5021.181607917886,1
169,202.1569970347827,323.14584585000273,5013.308964750731,1
170,202.1828433478474,323.2466219894592,5013.585378850439,1
171,202.21090490612136,323.1530344669643,5015.551227310263,1
172,202.22080978296503,323.13125898313643,5017.5307363861575,1
173,202.22545016023435,323.16489636957124,5019.318441831694,1
174,202.2645810683215,323.18467762525574,5026.991065099017,1
175,202.27070071288506,323.17974317026074,5019.194639059409,1
176,202.32975342955433,323.09713149804566,5022.516783435645,1
177,202.33943377536866,323.1427615425745,5014.710070061387,1
178,202.34136301265582,323.0791690076367,5022.826042036832,1
179,202.28106115711927,322.9837890355261,5031.095625222099,1
180,202.30149651473127,322.84782496516493,5046.0573751332595,1
181,202.29079181951087,322.7613139554534,5032.234425079956,1
182,202.26235599889006,322.8935552830532,5021.140655047973,1
183,202.32671886665293,322.74614074633814,5036.484393028784,1
184,202.29832753505838,322.8830415075842,5028.090635817271,1
185,202.28009996471272,322.9172903177585,5016.6543814903625,1
186,202.2553845797009,322.9935565390869,5010.192628894218,1
187,202.2735090778404,323.07463624286896,5018.11557733653,1
188,202.33594526711295,322.96804608166275,5030.269346401918,1
189,202.3603321005068,322.8976138375766,5026.16160784115,1
190,202.380024980428,322.8036398205737,5038.49696470469,1
191,202.40447781562006,322.74920678303624,5044.298178822814,1
192,202.44949914795387,322.678404122837,5038.578907293689,1
193,202.48923892115744,322.56914641528874,5040.947344376213,1
194,202.4072786458318,322.84189114217725,5024.768406625728,1
195,202.4815649186166,322.7459015941198,5024.661043975437,1
196,202.4854831418353,322.70403880486646,5028.796626385261,1
197,202.51672394739407,322.56584276602126,5029.277975831157,1
198,202.49480856198483,322.5334378349643,5032.566785498694,1
199,202.482458318873,322.51723586935793,5024.140071299216,1
200,202.44985685289896,322.60009225086424,5025.68404277953,1
201,202.4570997404819,322.6619049845837,5019.410425667718,1
202,202.41055466500626,322.76888269858557,5019.64625540063,1
203,202.33842268514354,322.81817625843814,5008.3877532403785,1
204,202.36657787520704,322.75611392265773,5016.232651944227,1
205,202.26983325562747,322.9047162777703,5007.339591166536,1
206,202.25970083302462,323.0141479060731,5005.203754699922,1
207,202.28783092274523,323.0705319052661,4998.722252819953,1
208,202.31182027010993,323.0953369895603,4994.033351691972,1
209,202.25892527705133,323.11541039690053,4981.020011015183,1
210,202.31276405157263,322.9854207526388,4993.412006609109,1
211,202.37481013885863,322.8038356938057,5008.247203965466,1
212,202.42668503557377,322.6508230465427,5028.348322379279,1
213,202.4745711379662,322.5335942486923,5029.208993427567,1
214,202.4893451793858,322.46273460954444,5030.92539605654,1
215,202.47932281636741,322.452571867762,5026.355237633925,1
216,202.45110589794143,322.46426155108924,5017.2131425803545,1
217,202.3870715876186,322.64038160446137,5008.127885548212,1
218,202.34414173758975,322.78899517079674,4996.676731328927,1
219,202.35168567066518,322.6766245255511,4993.406038797357,1
220,202.35574051902574,322.6185848034011,4994.443623278414,1
221,202.33815050799666,322.58044575383553,4993.466173967048,1
222,202.36358298022338,322.57541952665025,4990.279704380229,1
223,202.39506461040096,322.56480906005453,4982.167822628137,1
224,202.3890942993313,322.6110380172431,4967.700693576882,1
225,202.41916412994567,322.53011711896045,4960.2204161461295,1
226,202.46693195320222,322.59006162214325,4949.332249687678,1
227,202.4701062618684,322.6640356166179,4935.199349812607,1
228,202.42630258750648,322.7971127103245,4917.319609887564,1
229,202.48686627629002,322.8293373365028,4904.191765932539,1
230,202.54569591797667,322.76540855376527,4908.315059559523,1
231,202.53867687084892,322.9853002659892,4894.189035735714,1
232,202.55886566811802,322.98846737559893,4902.513421441428,1
233,202.59446204382044,322.95479241336454,4897.908052864857,1
234,202.63159048214538,322.874158924522,4917.744831718914,1
235,202.65376895296131,322.89097838538726,4911.046899031348,1
236,202.68858640240154,322.91679745725656,4905.828139418809,1
237,202.61924268438867,323.05684492274804,4867.696883651285,1
238,202.61169074652696,322.9682481188436,4868.218130190771,1
239,202.56451831588936,323.06261295932404,4859.930878114463,1
240,202.5210149665144,323.16405015150644,4862.158526868678,1
241,202.56711463976978,322.874073878736,4866.695116121206,1
242,202.62398400481112,322.6913564930899,4875.2170696727235,1
243,202.65179651821603,322.5199647269642,4874.330241803634,1
244,202.63162123260074,322.5530572473742,4868.19814508218,1
245,202.62385156191368,322.51139100716205,4854.718887049308,1
246,202.63763601965644,322.5112625470915,4852.031332229585,1
247,202.56072004985737,322.62491538648766,4833.618799337752,1
248,202.49484554948674,322.7763425755725,4833.171279602651,1
249,202.44251790445242,322.9159526092558,4826.502767761591,1
250,202.41866221381895,322.9874791131799,4824.101660656955,1
251,202.51072749745785,322.9499424367457,4841.260996394172,1
252,202.4852852816303,322.9900502309837,4855.156597836503,1
253,202.4352108015512,323.08547404405,4850.893958701902,1
254,202.41185230947085,323.010994095014,4857.736375221141,1
255,202.38394551151808,322.95447048360893,4849.441825132684,1
256,202.36522850328217,322.9470360177419,4864.465095079611,1
257,202.32079748701565,322.8481441939191,4882.079057047767,1
258,202.27873860506546,322.82518266156865,4890.44743422866,1
259,202.24095270379507,322.75516043578205,4901.268460537196,1
260,202.17769867242754,322.9639481095636,4912.161076322318,1
261,202.20914637555762,322.73860091214743,4946.896645793391,1
262,202.23451954763982,322.58445269145056,4975.137987476035,1
263,202.24903677004323,322.43794192996154,4995.08279248562,1
264,202.24624208459778,322.4069462639983,5005.449675491373,1
265,202.27951323404392,322.32252812055197,5013.469805294823,1
266,202.1709989606426,322.5831199349949,4993.281883176894,1
267,202.2158470267459,322.4350235667224,5003.369129906136,1
268,202.1969417794499,322.5136232561016,5001.421477943682,1
269,202.16893254538292,322.6132212088389,4990.052886766209,1
270,202.18479910226296,322.3827534424348,5002.031732059725,1
271,202.17410518209647,322.26081986139553,5008.419039235835,1
272,202.1572639080597,322.3243468011775,5008.051423541501,1
273,202.16733731486397,322.27577383662634,5017.830854124901,1
274,202.15377002530602,322.25872902920054,5031.898512474941,1
275,202.1094877210328,322.1965764573664,5028.539107484965,1
276,202.00620010428753,322.3858695196577,5011.323464490979,1
277,202.0125099481836,322.49967342762847,4999.994078694587,1
278,202.0215675879862,322.53294835399356,5010.196447216752,1
279,202.05354527551563,322.5070056168513,4999.317868330051,1
280,202.03840731033816,322.46123360661414,5003.79072099803,1
281,202.00557678899452,322.47627489311435,5008.274432598819,1
282,201.94212390698118,322.6157163840521,4995.964659559291,1
283,201.9779911456801,322.5836446844544,5000.178795735575,1
284,201.98377797588938,322.58428096662465,5006.707277441345,1
285,202.00965491429957,322.6209504169201,5006.624366464806,1
286,202.01986798436656,322.63357760725444,5006.574619878884,1
287,202.0466261820404,322.56758772609527,5000.94477192733,1
288,202.0084431437228,322.6959375619049,4980.166863156398,1
289,201.95795800353255,322.792676876664,4970.500117893838,1
290,201.97418334464734,322.82004945025824,4966.100070736304,1
291,202.01716664079845,322.8572991715521,4959.860042441782,1
292,202.042920952221,322.8784655244366,4959.916025465069,1
293,201.98250132654724,323.00132235059255,4957.549615279041,1
294,202.00652521730626,323.01042759356625,4959.1297691674245,1
295,202.00841361062692,322.9595020813001,4949.477861500454,1
296,202.04419863722367,322.9029569757553,4966.086716900272,1
297,202.03553851426034,322.9594644055758,4969.4520301401635,1
298,202.0470880038863,322.93277740877755,4968.8712180840985,1
299,202.08340901562752,322.85838787887167,4967.922730850459,1
300,202.04648824302865,322.82121749862404,4967.353638510275,1
301,202.03443996470543,322.8007630326153,4964.012183106165,1
302,202.03581216030807,322.7833281065979,4978.207309863699,1
303,202.00726988888886,322.81600281574254,4980.72438591822,1
304,201.99287185597035,322.931929304649,4970.434631550932,1
305,201.99427325454073,322.86754797076094,4968.660778930559,1
306,201.95657066300794,322.86625600943194,4968.196467358335,1
307,201.9704113670257,322.87806596091036,4967.117880415001,1
308,201.92989311149313,322.8837200342397,4972.870728249,1
309,201.96089704332707,322.8343220617457,4973.9224369494,1
310,201.93164177380947,322.855804192641,4970.553462169641,1
311,201.89733878240287,322.900085837799,4960.932077301784,1
312,201.8784234918886,322.9606918801651,4954.55924638107,1
313,201.82166342281334,323.0520191391361,4953.935547828642,1
314,201.81517767023695,323.1547365423447,4954.361328697185,1
315,201.86619474783532,323.0842047857061,4964.016797218311,1
316,201.86018942766097,323.10972670059414,4956.210078330987,1
317,201.81409018431816,323.1567843543643,4950.526046998592,1
318,201.77307572127484,323.18364298547704,4947.115628199155,1
319,201.78219984180214,323.193773719123,4945.269376919493,1
320,201.73863923450966,323.3049399198869,4947.561626151695,1
321,201.7000773653735,323.33682563794935,4949.536975691017,1
322,201.74981107390587,323.3427803280342,4961.12218541461,1
323,201.74072861890642,323.4095945030724,4963.273311248766,1
324,201.73192168187668,323.3367443437604,4968.563986749259,1
325,201.67856837923446,323.40925344938955,4960.738392049556,1
326,201.7098090315527,323.50204153803895,4970.443035229733,1
327,201.74226525290612,323.54331171502156,4957.86582113784,1
328,201.799480871003,323.5343951346687,4958.519492682704,1
329,201.83715166136164,323.5052462506659,4955.511695609623,1
330,201.81846919535997,323.5202491704821,4959.107017365774,1
331,201.82929257114,323.549469110726,4957.264210419464,1
332,201.77520902031748,323.6691156756373,4960.958526251678,1
333,201.7485547536087,323.7438241299908,4955.575115751008,1
334,201.7095801622599,323.77418755341927,4958.545069450604,1
335,201.635250650533,323.91205911485224,4946.527041670362,1
336,201.60898015186524,323.88323171266495,4955.7162250022175,1
337,201.61710123585553,323.8088074460022,4960.029735001331,1
338,201.59265836682533,323.87817389619204,4952.417841000799,1
339,201.63928153879226,323.68116767004426,4962.85070460048,1
340,201.64930225660868,323.6971539353599,4977.710422760288,1
341,201.64099004030663,323.69709849117646,4979.026253656173,1
342,201.63790200136344,323.69234577271607,4985.615752193704,1
343,201.65776623586714,323.66833489536737,4988.5694513162225,1
344,201.5928539630291,323.75941452737555,4986.741670789734,1
345,201.5396741625517,323.90967859751083,4959.84500247384,1
346,201.60557527897302,323.75096806315923,4983.307001484304,1
347,201.62159288143204,323.72286013964117,4994.9842008905825,1
348,201.64551536004785,323.72913934829995,4992.59052053435,1
349,201.68875791353003,323.71495569829415,5001.9543123206095,1
350,201.70103230362912,323.6515912758812,5000.7725873923655,1
351,201.74357909206202,323.6800321850982,5004.263552435419,1
352,201.76540260579188,323.65018782664265,5021.758131461252,1
353,201.75257489680845,323.676653074849,5019.054878876751,1
354,201.74213676398742,323.78295575149116,5021.03292732605,1
355,201.7633501912083,323.7138176343955,5022.41975639563,1
356,201.74945800653086,323.67642105000886,5024.651853837378,1
357,201.7497380297679,323.72473719291503,5018.191112302427,1
358,201.80244214579116,323.61746075153997,5034.514667381456,1
359,201.7787284733389,323.6440648659632,5027.908800428873,1
360,201.78337126930688,323.77471101755447,5019.945280257324,1
361,201.7427628037232,323.7859529942657,5005.367168154395,1
362,201.7284556408049,323.86299245768885,5001.820300892637,1
363,201.714918096665,323.8436321546668,4993.092180535582,1
364,201.7006911525104,323.869833911274,4987.855308321349,1
365,201.72473376155335,323.8209149440854,4988.513184992809,1
366,201.73687671995236,323.8472334979981,4993.307910995685,1
367,201.72585209233438,323.9087812900151,4990.584746597411,1
368,201.7926963372644,323.88612759636635,5001.750847958447,1
