frame,cx,cy,area,detected
139,381.82525581659354,119.00658973512827,4678.960984489454,1
140,381.84879218858623,119.00866274518654,4676.176590693673,1
141,381.8892882917371,118.83135670688551,4654.905954416204,1
142,381.8981295761258,118.97704327990547,4663.343572649723,1
143,381.90619236050634,118.97302222424277,4650.006143589833,1
144,381.95721081225224,119.37898092202263,4600.003686153899,1
145,381.95612155473,119.29765116626795,4595.40221169234,1
146,381.96591965426757,119.18794363246,4607.641327015404,1
147,381.96499531037705,119.24562296130928,4611.184796209242,1
148,381.91877474943476,119.25548807067392,4630.910877725545,1
149,381.90994040330526,119.20893678994251,4638.946526635327,1
150,381.8741770826033,119.20015707521878,4645.1679159811965,1
151,381.9099791010542,119.15255738788566,4641.100749588718,1
152,381.90052041772674,119.16906861983799,4627.460449753231,1
153,381.88687498745537,119.08012111849439,4623.876269851939,1
154,381.88143354908516,119.03968892001625,4625.5257619111635,1
155,381.86371058458764,118.95437251976007,4620.915457146698,1
156,381.86638727029276,118.90314075323535,4628.549274288019,1
157,381.9057359590884,118.83406444320377,4608.329564572811,1
158,381.93691647754065,118.72454847153469,4620.397738743686,1
159,381.8543447794344,118.99151024375442,4618.038643246212,1
160,381.81818886679525,119.05578888099951,4619.623185947727,1
161,381.8214071606176,118.94388118958739,4617.173911568636,1
162,381.8064773847118,118.83973986809744,4620.704346941182,1
163,381.80012334958855,118.93567763179455,4626.2226081647095,1
164,381.823368195631,118.80049603826188,4614.933564898825,1
165,381.84472998484745,118.85832369372062,4630.560138939295,1
166,381.93717232869005,118.90114717935477,4636.736083363578,1
167,382.0536242337077,118.90673735590266,4627.8416500181465,1
168,382.08403364712774,119.04005576283605,4614.504990010888,1
169,382.04922854431663,118.94797169566712,4603.702994006533,1
170,382.0491939356444,118.9573043755602,4588.221796403919,1
171,382.05118519349287,119.12671408195513,4600.133077842352,1
172,382.0546590553582,119.01743119682311,4604.079846705411,1
173,382.0621141945992,118.84583941026145,4592.447908023247,1
174,382.0696206091116,118.76206353071674,4603.468744813948,1
175,382.06280067280375,118.78662864413772,4608.481246888369,1
176,382.0079220739239,118.89369890820436,4629.888748133022,1
177,381.95901606142706,118.90560863332017,4641.333248879813,1
178,381.96946861343906,118.88483670355383,4629.599949327889,1
179,381.91609141327916,118.88127675836165,4610.159969596733,1
180,381.8891664048798,118.67310389481928,4600.49598175804,1
181,381.8508378210105,118.76185638580658,4597.497589054824,1
182,381.89634942591067,119.0030648672655,4599.298553432895,1
183,381.8661084345058,119.08454024882278,4621.3791320597375,1
184,381.8730047858553,119.07455853017503,4650.227479235842,1
185,381.89796749198933,119.04180283811498,4663.536487541505,1
186,381.89379782095364,119.05276005102745,4664.321892524903,1
187,381.87094221256075,118.99755748237932,4662.993135514942,1
188,381.931795766519,119.03206459568497,4661.195881308965,1
189,381.97338163914446,119.20326862959251,4653.517528785379,1
190,381.9512034446209,119.11649262195137,4669.510517271227,1
191,381.9565479437786,119.13721555612779,4679.306310362736,1
192,381.96347577944164,119.14851233313526,4654.583786217641,1
193,381.89334459860186,119.23602525753958,4639.950271730585,1
194,381.8823237554351,119.19958305363524,4644.770163038351,1
195,381.9550352789021,119.05202609816213,4653.662097823011,1
196,381.9563151334138,119.1948403099602,4654.997258693807,1
197,381.9474076954218,119.01732922739964,4643.798355216284,1
198,381.92068342322324,118.91116707006661,4648.87901312977,1
199,381.8888510055972,118.88253833010111,4647.127407877862,1
200,381.85909008181636,118.95100825883165,4669.876444726718,1
201,381.8929196372834,118.8630840244064,4681.125866836031,1
202,381.92087822900527,118.90490570825722,4675.075520101618,1
203,381.8522802886096,119.04875218277381,4670.045312060971,1
204,381.8419793974004,118.94091493985755,4668.227187236583,1
205,381.75658029043984,119.28229760016322,4646.336312341949,1
206,381.812991167608,119.09562428774679,4640.801787405169,1
207,381.85351513067235,118.99148209952978,4644.481072443101,1
208,381.85462791586303,119.0341142328072,4644.688643465861,1
209,381.8370152365974,119.01163354618063,4634.013186079516,1
210,381.8998669540121,118.93397241562613,4647.607911647709,1
211,381.9246071799993,118.98840235784151,4650.164746988626,1
212,381.92491527029483,118.90008870668457,4653.698848193176,1
213,381.926546795313,118.8874514667936,4651.2193089159055,1
214,381.8862350192418,118.99611115546342,4649.931585349544,1
215,381.84057328787173,118.9707936415743,4650.558951209726,1
216,381.89846546194576,118.98969006113298,4627.5353707258355,1
217,381.90531854736105,119.0396711641445,4632.721222435502,1
218,381.84962110869276,119.02875159574329,4638.6327334613015,1
219,381.83227722187905,118.89558268254515,4648.579640076781,1
220,381.85767916515937,118.84215226221723,4658.9477840460695,1
221,381.9056177638174,118.82481593863773,4646.3686704276415,1
222,381.87685358025504,118.80084817699465,4659.621202256585,1
223,381.9097785999046,118.71443683799706,4656.972721353951,1
224,381.87427515737676,118.73585765502746,4664.78363281237,1
225,381.87622477860265,118.75862706481796,4660.670179687422,1
226,381.90793011248275,118.74508157887198,4641.602107812453,1
227,381.8731071805596,118.6440526111241,4622.761264687471,1
228,381.80014084304605,118.57713724653676,4632.856758812482,1
229,381.8065247573999,118.45904425268395,4634.71405528749,1
230,381.83533838681586,118.46493812343485,4633.028433172494,1
231,381.85865808645485,118.47797963223366,4637.617059903497,1
232,381.8539055604504,118.72052956587899,4659.5702359420975,1
233,381.83049586821363,118.83951359865071,4637.542141565258,1
234,381.84742279597054,118.92053173528248,4630.725284939155,1
235,381.9286648715853,119.11262465979492,4628.235170963493,1
236,381.9363267489449,119.16060668987316,4643.541102578096,1
237,381.9333360103806,119.06380318799074,4632.924661546858,1
238,381.91009423840734,119.08069319966917,4650.954796928115,1
239,381.8726307775909,119.04027033921224,4636.972878156868,1
240,381.8332619332789,118.94490630908652,4631.383726894121,1
241,381.849563803324,118.81213609314422,4609.230236136473,1
242,381.7972974726961,118.81389953506576,4623.938141681883,1
243,381.7392027786285,118.798665100649,4618.36288500913,1
244,381.7582653951621,118.71964187542787,4625.817731005478,1
245,381.73976736997236,118.71925648837242,4637.890638603287,1
246,381.83018447623033,118.80809921779147,4650.734383161972,1
247,381.8303610647722,118.65827661247403,4637.240629897184,1
248,381.8799868510141,118.70432300966158,4626.94437793831,1
249,381.9005675065729,118.72111119930241,4619.766626762986,1
250,381.9037082388704,118.76978784940219,4612.859976057791,1
251,381.97389071729117,118.78408660001803,4634.715985634674,1
252,381.9855360181872,118.77495433815336,4645.029591380805,1
253,381.99898561848886,118.78632181791406,4617.217754828483,1
254,382.01587998661074,118.87574978295375,4623.730652897089,1
255,382.04343217579475,118.91189397700542,4619.438391738254,1
256,382.0596473107855,119.0072246246623,4630.263035042953,1
257,382.019883249254,119.08077884054808,4655.957821025771,1
258,382.0254738391526,119.13128136038233,4667.974692615463,1
259,382.0741477103861,119.12382867487644,4649.584815569278,1
260,382.0342170003619,119.27133722470616,4677.150889341567,1
261,382.04955922924614,119.13200010402146,4671.09053360494,1
262,382.0297918616931,119.3000047936411,4696.454320162964,1
263,382.02974463747876,119.3171128751198,4696.072592097778,1
264,382.04468188222677,119.2499330000246,4685.843555258667,1
265,381.9716337098547,119.00442337232536,4647.1061331552,1
266,381.8839412452412,118.98396633668031,4640.46367989312,1
267,381.89008057307024,119.07246184120707,4651.678207935872,1
268,381.93050346105196,119.15109574394666,4656.606924761523,1
269,381.95016970937695,119.0507021455497,4643.364154856914,1
270,381.9960356418454,119.0806698315707,4663.618492914148,1
271,381.98863086006634,119.11566698407458,4669.771095748489,1
272,382.0134905727774,119.10566969399085,4681.862657449094,1
273,382.04368304904733,119.11079659529702,4686.117594469456,1
274,382.04662819167584,119.16370077434105,4679.270556681674,1
275,382.0001270954077,119.11125229399056,4673.762334009004,1
276,381.97308178013793,119.13550605303783,4675.257400405402,1
277,381.9748943857418,119.30988750033255,4642.5544402432415,1
278,382.0081448712255,119.31015645686227,4656.132664145945,1
279,381.93711496851563,119.21540182149143,4663.479598487567,1
280,381.94087504815127,119.13266752027795,4681.487759092541,1
281,381.90545926148536,118.91085341157083,4677.092655455524,1
282,381.8856736230815,118.8510159749934,4681.6555932733145,1
283,381.87026805380606,118.9917242688117,4674.9933559639885,1
284,381.9022220727593,119.03757532892925,4677.396013578393,1
285,381.8647338262427,118.90064783338445,4660.237608147036,1
286,381.87923278965764,118.83841190587512,4657.742564888222,1
287,381.8763740340439,118.87468264239006,4644.845538932933,1
288,381.8819035299043,118.93796567895325,4637.5073233597595,1
289,381.83022776329847,118.99509289203766,4606.304394015856,1
290,381.8629756484055,118.99383554375176,4602.182636409514,1
291,381.8911044925652,118.83739702173308,4635.309581845708,1
292,381.87878506156756,118.92759598392443,4650.985749107425,1
293,381.83891107839725,118.90370744203972,4655.991449464455,1
294,381.930413671167,118.82470525164027,4658.594869678673,1
295,381.9514384745171,118.76924375184254,4659.156921807204,1
296,382.0227437031928,118.86678177789443,4649.4941530843225,1
297,382.0130423832269,119.10809293274197,4644.496491850594,1
298,381.95739542601075,119.19073807060403,4654.897895110356,1
299,381.90450507776166,119.2432834064705,4650.7387370662145,1
300,381.8890641845376,119.24550960914624,4658.243242239729,1
301,381.8903084778623,119.12870178614277,4641.145945343837,1
302,381.91738448669594,119.09819324926343,4651.287567206303,1
303,381.9395902361771,119.13905839970052,4662.772540323782,1
304,381.96287038431194,119.15627375409585,4668.463524194269,1
305,381.92399368594556,119.10114922288878,4649.878114516561,1
306,381.96553742756385,119.27170792179727,4635.326868709937,1
307,381.93692132351725,119.32633956587568,4616.996121225962,1
308,381.9578140553716,119.30871184763352,4620.197672735578,1
309,381.9380916462479,119.29637183878687,4622.918603641347,1
310,381.93793850967995,119.2259748437614,4629.551162184808,1
311,381.9488766177642,119.11449588292064,4628.930697310885,1
312,381.9100619339679,119.10636279902036,4637.958418386531,1
313,381.85046926317943,119.11467977966993,4619.375051031919,1
314,381.83893314291174,118.96888291872938,4637.025030619151,1
315,381.90540062926266,118.98013099280887,4650.815018371491,1
316,381.93442363874084,118.81064713825386,4638.489011022894,1
317,381.92388095861463,118.81779070017322,4647.493406613737,1
318,381.92106711189433,118.73049043275306,4643.696043968242,1
319,381.9511827599026,118.80125642876556,4652.417626380945,1
320,381.9334740927626,118.85997055251376,4657.050575828567,1
321,381.92453274145413,118.88306674522187,4645.4303454971405,1
322,381.9487234372234,118.79730811625409,4650.658207298284,1
323,381.9598680835037,118.87648886490551,4660.994924378971,1
324,381.9483015981534,118.90882974174241,4660.996954627382,1
325,381.93243806885175,119.0506950816603,4649.398172776429,1
326,381.91322444016896,119.07065973279346,4657.6389036658575,1
327,381.933670496896,119.01875151014939,4650.9833421995145,1
328,381.9748907201631,119.0480786050694,4665.990005319709,1
329,382.00463237784265,118.96893734985719,4662.3940031918255,1
330,382.0380289573966,119.00624109797437,4679.636401915095,1
331,382.0890001242244,119.028637912414,4681.381841149057,1
332,382.07785403599075,119.12567668035346,4676.829104689434,1
333,382.12610545001047,119.16065402195483,4668.89746281366,1
334,382.0977993595842,119.08007027708332,4658.938477688196,1
335,382.0493309402657,119.08033237666689,4655.163086612918,1
336,381.9824813108664,119.0984981375815,4645.497851967751,1
337,381.90910256372115,118.91975603775859,4637.69871118065,1
338,381.8874223225464,118.89448463869795,4652.61922670839,1
339,381.86324690766185,118.957827244691,4649.971536025034,1
340,381.8529288063934,118.8344442339368,4651.5829216150205,1
341,381.9035495430874,118.92652092372018,4675.349752969012,1
342,381.9383218198468,118.87475744222446,4689.009851781408,1
343,381.9959689248839,118.92329576377597,4678.205911068844,1
344,381.93008809347486,118.79599003688193,4661.9235466413065,1
345,381.9377917669091,118.8418667785052,4671.354127984784,1
346,381.95632992771755,118.94912249108629,4673.01247679087,1
347,381.91631590644215,118.97390940849269,4679.407486074522,1
348,381.8908316566419,118.94897091276155,4675.644491644713,1
349,381.909598007451,119.04816126156202,4656.986694986827,1
350,381.90771245865955,118.98517483180352,4664.192016992096,1
351,381.93788309848026,118.96599528513707,4668.715210195258,1
352,381.965089866154,119.02320784057525,4688.229126117154,1
353,381.91195356776745,119.047481989902,4688.337475670292,1
354,381.9205225753192,118.96685316714911,4684.202485402176,1
355,381.91286011117495,118.99072678702086,4664.521491241305,1
356,381.8948517592952,119.02452719321273,4686.312894744783,1
357,381.92502425644136,119.04071426159405,4693.98773684687,1
358,381.9477529150321,118.94067860127795,4696.592642108122,1
359,381.94795094039387,118.79871443839481,4672.955585264874,1
360,381.9306017516469,118.8293288060984,4667.773351158924,1
361,381.9372257982142,118.88291249290661,4669.264010695354,1
362,381.912239550555,118.93168027482446,4677.958406417212,1
363,381.90577097801645,118.94333788476159,4670.175043850328,1
364,381.86582254512973,119.04980855889043,4657.505026310197,1
365,381.82961879178475,119.05226767723872,4651.903015786118,1
366,381.8317911563553,119.1509629806549,4655.541809471671,1
367,381.8712208617554,119.14001905891861,4648.725085683002,1
368,381.87969445154175,118.84967713333847,4647.435051409801,1
